MRK	5	17	ताह्लू लोक तिस नैं विणती करी नैं ग्लाणा लग्गे कि म्हारे लाक्के ते चली जा |	
MRK	5	18	जाह्लू यीशु किस्तिया पर चढ़णा लग्गा तां सैह जिस च पैहले ते बुरियां आत्मां थियां, तिस नैं विणती करणा लग्गा, “मिन्जो अप्पु सौगी रैह्णा दैया |”	
MRK	5	19	अपर तिन्हीं तिसियो हुक्म नी दित्ता, कन्ने तिसियो ग्लाया, “अपणे घरेयो जाई नैं अपणे लोकां जो दस्स कि तिज्जो पर दया करी नैं प्रभुयें तिज्जो तांई केदेय बडे कम्म कित्ते हन्न |	
MRK	5	20	भिरी सैह जाई नैं कन्ने दिकापुलिस सैहरे दे च इसा गल्ला दा प्रचार करणा लग्गा कि यीशुयें मिन्जो बासती केदेय बडे कम्म कित्ते | कन्ने सारे लोक हैराण होये |  
MRK	5	21	जाह्लू यीशु भिरी किस्ती च पारेयो गैया, तां इक्क बडी भीड़ तिस अल्ल कट्ठरोई गैई | सैह झीला दे कंडे था कि 
MRK	5	22	याईर नांये दा आराधनालय दे सरदारां च इक्क सरदार आया, कन्ने तिसियो दिखी नैं तिसदेयां पैरां पैईया,   
MRK	5	23	कन्ने एह ग्लाई नैं तिस नैं बड़ी विणती कित्ती, “मेरी लोक्की कुड़ी मरणा लगियो; तू आई नैं तिसा पर हत्थ रख, कि सैह ठीक होई नैं जिंदा रैह्य |”	
MRK	5	24	ताह्लू ई यीशु तिसदे सौगी चली पैया कन्ने इक्क बडी भरी भीड़ तिसदे पचां चली पैयी, ऐत्थू तिकर कि लोक तिस परालें पैयी जांदे थे |	    
MRK	5	25	इक्क जणास थी, जिसा जो बाराह साल ते खून बैहणे दी बमारी थी | 
MRK	5	26	तिन्नै बड़ेयां वैघां ते बड़ा दुख झेलया था, कन्ने अपणियां सारियां चीज्जां जो बेची नैं तिसायो कोई फर्क नी पैया था, अपर सैह होर जादा बमार होई गैईयो थी |	
MRK	5	27	सैह यीशु दी चर्चा सुणी नैं भीड़ा च तिसदे पचां ते आई कन्ने तिसदे कपड़ेयां जो छुई लैया,	
MRK	5	28	क्जोकि सैह ग्लांदी थी, “जे मैं तिसदे कपड़े जो ई छूई लैंगी तां ठीक होई जांगी |”		
MRK	5	29	कन्ने ताह्लू ई तिसादा खून बैहणा बंद होईया, कन्ने तिन्नै अपणे शरीरे ते मसूस करी लैया कि मैं इसा बमारिया ते ठीक होई गैईयो |	
MRK	5	30	यीशुयें ताह्लू ई अप्पु च जाणी लैया कि मिन्जो ते सामर्थ निकळी ऐ, कन्ने पचां मुड़ी नैं भीड़ा जो पूछ्या, “मेरे कपड़े कुणी छूत्ते?”  
MRK	5	31	तिसदे चेलयां तिसियो ग्लाया, “तू दिखा दा ऐ कि भीड़ तिज्जो परालें पौआ दी ऐ, कन्ने तू ग्लांदा कि कुणी मिन्जो छुत्ता?”    
MRK	5	32	ताह्लू तिन्हीं तिसियो दिखणे तांई जिन्हीं एह कम्म कित्या था, चौईं पास्सें नजर घुमाई |  
MRK	5	33	ताह्लू सैह जणास एह जाणी नैं कि मिन्जो नैं केदेया भला होया ऐ, डरदी कन्ने कमदी होई तिसदेयां पैरां पैई नैं तिसियो सारा हाल सच सच ग्लाई दित्ता |	
MRK	5	34	यीशुयें तिसायो ग्लाया, “बच्चा, तेरे बसुआसें तिज्जो ठीक कित्ता ऐ खुशिया नैं जा, कन्ने अपणिया इसा बमारिया ते बची रैह्य |”  
MRK	5	35	सैह एह गल्ल ग्लादा था कि आराधनालय दे सरदारे दे घरे ते लोकां आई नैं ग्लाया, “तेरी कुड़ी तां मरियो, हुण गुरु जो क्जो तंगी दै दा ऐ?”	
MRK	5	36	जेह्ड़ी गल्ल सैह ग्लादे थे, तिसा जो यीशुयें अणसुणी करी नैं आराधनालय दे सरदारे जो ग्लाया, “मत डर; सिर्फ वसुआस रख |”	   
MRK	5	37	कन्ने तिन्हीं पतरस कन्ने याकूब कन्ने याकूबे दे भाऊये यूहन्ने जो छड्डी, होर कुसी जो अपणे सौगी ओणा नी दित्ता |  
MRK	5	38	आराधनालय दे सरदारे दे घरें पुज्जी नै, यीशुयें लोकां जो बड़े रोंदे कन्ने डडदे दिख्या |    
MRK	5	39	ताह्लू यीशुयें अंदर जाई नैं तिन्हां जो ग्लाया, तुहां क्जो रौल्ला पा दे कन्ने रौया दे हन्न | कुड़ी मरियो नी ऐ, अपर सुतियो ऐ |”	
MRK	5	40	लोक तिसदा मजाक डुआणां लग्गे, पर तिन्हीं सारेयां जो बाहर कडडी नैं कुड़िया दे माऊ बुड़े कन्ने अपणे साथियां सौगी अंदरेयो, जित्थू कुड़ी पैइयो थी, गैया |	
MRK	5	41	कन्ने कुड़िया दा हत्थ पकड़ी नैं तिसा जो ग्लाया, “तलीता कूमी |” जिसदा मतलब ऐ, “हे कुड़ी, मैं तिज्जो ग्ला दा, उठ |” 
MRK	5	42	कन्ने कुड़ी ताह्लू उठी नैं चलणा फिरणा लग्गी पैयी; क्जोकि सैह बाराह सालां दी थी | इस पर लोक बड़े हैराण होई गै | 
MRK	5	43	भिरी तिन्हीं तिन्हां जो समझाई करी हुक्म दित्ता कि एह गल्ल कोई जाणी नी पां कन्ने ग्लाया तिसायो कुच्छ खाणे जो दैया |	
MRK	6	1	औत्थू ते निकळी नैं सैह अपणे देशे च आया, कन्ने तिसदे चेले बी तिसदे पचां आये |   
MRK	6	2	सब्त दे दिन सैह आराधनालय च शिक्षा दैणां लग्गा, कन्ने बड़े लोक सुणी नैं हैराण होये कन्ने ग्लाणा लग्गे, “इसियो एह गल्लां कुत्थू ते आई गैइआं? एह कुण दैया ज्ञान ऐ जेह्ड़ा इसजो दित्या ऐ? किआं सामर्था दे कम्म इसदे हत्थां ते होंदे हन्न |”	
MRK	6	3	क्या एह सैही मिस्त्री नी, जेह्ड़ा मरियम दा पुत्तर, कन्ने याकूबे, योससे, यहूदा कन्ने शमौने दा भाऊ ऐ? क्या उसदियां बैहणां ऐत्थू म्हारे बिच नी रैंह्दियां?” इसतांई तिन्हां तिसदे बारे च ठोकर खादी |  
MRK	6	4	यीशुयें तिन्हां जो ग्लाया, “भविष्यवक्ता दा अपणे देश, कन्ने अपणे साथियां, कन्ने अपणे घरे जो छड्डी नैं कुत्थी बी अपमान नी होंदा |”   
MRK	6	5	सैह तित्थू कोई सामर्था दा कम्म नी करी सकेया, सिर्फ थोड़े दे बमारां पर हत्थ रखी नैं तिन्हां जो ठीक कित्ता |     
MRK	6	6	कन्ने सैह तिन्हां दे वेबसुआसे पर हैराण होया, कन्ने सैह चौईं पास्से दे ग्रां च शिक्षा दिंदा रैह्या |  
MRK	6	7	तिन्हीं बारां चेलयां जो अप्पु अल्ल सदेया कन्ने तिन्हां जो दो दो करी नैं घल्लणा लग्गा; कन्ने तिन्हां जो बुरियां आत्मां पर हक्क दित्ता |	
MRK	6	8	तिन्हीं तिन्हां जो हुक्म दित्ता, “रस्ते तांई सोठिया छड्डी नैं होर कुच्छ मत लैया; ना तां रोटी, ना झोली, ना तां बटुये च पैसे,	  
MRK	6	9	अपर जूत्तियां पैहन्ना कन्ने दो दो कुरते मत पैहन्ना |”     
MRK	6	10	कन्ने तिन्हीं तिन्हां जो ग्लाया, जित्थू कुत्थी तुहां कुसी घरे च जा न, तां जाह्लू तिकर तित्थू ते तुहां विदा ना हो न | ताह्लू तिकर तिसी घरे च ई रैह्या |	
MRK	6	11	जिसा जगाह दे लोक तुहां दा सुआगत नी कर न कन्ने तुहां दी नी सुण न, औत्थू ते चलदे ई अपणे पैरां दिया धूड़ा झाड़ी दैया कि तिन्हां पर गवाही होयें |	 
MRK	6	12	ताह्लू तिन्हां जाई नैं एह प्रचार कित्ता कि मने जो बदला, 
MRK	6	13	कन्ने मत्तेयां दियां बुरियां आत्मां जो कडेया, कन्ने मत्तेयां बमारां पर तेल मळी नैं तिन्हां जो ठीक कित्ता |	
MRK	6	14	हेरोदेस राजें बी तिसदी चर्चा सुणी, क्जोकि तिसदा नां सारे पास्सें फैलिया था, कन्ने तिन्हीं ग्लाया, “यूहन्ना बपतिस्मा दैणे आळा मरेयां ते जिंदा होईया ऐ इसतांई तिसते एह सामर्था दे कम्म प्रकट होंदे हन्न |”	
MRK	6	15	होर नी लोकां ग्लाया, “एह एलिय्याह ऐ |” अपर कुच्छ होर नी लोकां ग्लाया, “भविष्यवक्ता या भविष्यवक्तां च कुसी इक्की साइयां ऐ |” 
MRK	6	16	हेरोदेसें एह सुणी नैं ग्लाया, “जिस यूहन्ने दा सर मैं कटवाया था, सैह जिंदा होईया ऐ |”	  
MRK	6	17	हेरोदेसें अपणे भाऊ फिलिप्पुस दी लाड़ी हेरोदियास दिया बजाह ते, जिसा नैं तिन्हीं व्याह करी लैया था, लोकां जो घल्ली नैं यूहन्ने जो पकड़ुआई नैं जेला च पाई दित्या था;	
MRK	6	18	क्जोकि यूहन्ने हेरोदेसे जो ग्लाया था, “अपणे भाऊये दिया लाड़िया जो रखणा तिज्जो तांई ठीक नी ऐ |” 
MRK	6	19	इसतांई हेरोदियास तिस नैं बैर रखदी थी कन्ने एह चांदी थी कि तिसियो मरुआवई दें; अपर इआं नी होई सकेया |”	
MRK	6	20	क्जोकि हेरोदेस यूहन्ने जो धर्मी कन्ने पवित्र माणु जाणी नैं तिसते डरदा था, कन्ने तिसियो बचाहंदा था, कन्ने तिसदियां गल्लां सुणी नैं बड़ा घबरांदा था, अपर खुशिया नैं सुणदा था |	
MRK	6	21	ठीक मौका आया जाह्लू हेरोदेसें अपणे जन्म दिने च अपणे प्रधानां, कन्ने सेणांपतिआं जो, कन्ने गलीले दे बडे बडे लोकां तांई भोज कित्ता |	 
MRK	6	22	तां हेरोदियासे दी कुड़ी अंदर आई, कन्ने नची नैं हेरोदेसे जो कन्ने तिस सौगी बैठणे आलेयां जो खुश कित्ता | ताह्लू राजें कुड़ीया जो ग्लाया, “तू जेह्ड़ा चांदी मिन्जो ते मंग मैं तिज्जो दिंगा |”	
MRK	6	23	भिरी हेरोदेसें कुड़िया जो कसम दैई नैं ग्लाया, “मैं अपणे आधे राज्ज तिकर जै कुच्छ तू मिन्जो ते मंगगी मैं तिज्जो दिंगा |”	 
MRK	6	24	तिन्नै बाहर जाई नैं अपणिया मांऊ ते पूछ्या, “मैं क्या मंगे?” सैह ग्लाई, “यूहन्ना बपतिस्मा दैणे आळे दा मुंड |”	  
MRK	6	25	सैह चट पट राजे अल्ल अंदर आई कन्ने तिस नैं विणती कित्ती, “मैं चांदी ऐ कि तू हुण ई यूहन्ना बपतिस्मा दैणे आळे दा मुंड इक्की थालिया च मिन्जो मंगुआई दै |”	
MRK	6	26	ताह्लू राजा बड़ा दुखी होया, पर अपणियां कसमा दिया बजाह कन्ने सौगी बैठणे आळेयां दिया बजाह नी तिसायो टाल्ली नी सकेया |	 
MRK	6	27	राजें ताह्लू ई इक्क सपाहिये जो हुक्म दैई नैं घल्लया कि यूहन्ने दे मुंडे जो कटी लैयो |  
MRK	6	28	तिन्हीं जेलखाणे च जाई नैं तिसदा मुंड कटया, कन्ने इक्की थालिया च रक्खी नैं लैई अंदा कन्ने कुड़िया जो दित्ता, कन्ने कुड़िया अपणिया मांऊ जो दैयी दित्ता |	
MRK	6	29	एह सुणी नैं यहून्ने दे चेले आये, कन्ने तिसदिया लाशा जो लैयी गै कन्ने कब्रा च रखया | 
MRK	6	30	प्रेरितां यीशु अल्ल कट्ठरोई नैं, जेह्ड़ा कुच्छ तिन्हां कित्या कन्ने सखया था, सारा तिसियो दसया |	
MRK	6	31	तिन्हीं तिन्हां जो ग्लाया, “तुहां अप्पु ई लग्ग कुसी सुनसाण जगाह च चली नैं थोडा अराम करा |” क्जोकि मत्ते लोक ओंदे जांदे थे, कन्ने तिन्हां जो खाणे दा मौका बी नी मिलदा था |	
MRK	6	32	इसतांई सैह किस्तिया पर चढ़ी नैं, सुनसाण जगाह जो पड़दे नैं चली गै |	  
MRK	6	33	मत्तेयां लोकां तिन्हां जो जांदे दिखी नैं पैहचाणी लैया, कन्ने सारे सैहरां ते कट्ठरोई नैं तित्थू पैदल दौड़े कन्ने तिन्हां ते पैहले जाई पुज्जे |	
MRK	6	34	तिन्हीं उतरी नैं बडी भीड़ दिखी, कन्ने तिन्हां पर तरस खादा; क्जोकि सैह तिन्हां भेडां साइयां थे, जिन्हां दा कोई गुआला ना हो; कन्ने सैह तिन्हां जो बड़ियां गल्लां सखाणां लग्गा |	
MRK	6	35	जाह्लू दिन बड़ा घरोईया, तां तिसदे चेले तिस अल्ल आई नैं ग्लाणा लग्गे, “एह सुनसाण जगाह ऐ, कन्ने दिन बड़ा घरोईया ऐ |   
MRK	6	36	तिन्हां जो घल्ली नैं कि चौईं पास्से दे ग्रां कन्ने बस्तियां च जाई नैं, अपणे तांई कुच्छ खाणे जो खरीदी लें न |  
MRK	6	37	तिन्हीं जबाब दित्ता, “तुहां ई इन्हां जो खाणे जो दैया |” तिन्हां तिसियो ग्लाया, “क्या अहां सौ हजार दी रोटियां खरीदी नैं, कन्ने इन्हां जो खुआ न?”	
MRK	6	38	तिन्हीं तिन्हां जो ग्लाया, “जाई नैं दिखा तुहां अल्ल कितणियां रोटियां हन्न?” तिन्हां पता करी नैं ग्लाया, पंज कन्ने दो मछियां हन्न |”	
MRK	6	39	ताह्लू तिन्हीं तिन्हां जो हुक्म दित्ता, “कि सारेयां जो सैले घाहे पर लैणी च बैठयाळी दैया |”    
MRK	6	40	सैह सौ सौ कन्ने पंजा पंजा करी नैं लैणी च बैई गै |	 
MRK	6	41	तिन्हीं तिन्हां पंजा रोटियां जो कन्ने दूँ मछियां जो लैया, कन्ने सुअर्गे दे पास्सेयो दिखी नैं धन्यावाद कित्ता, कन्ने रोटियां तोड़ी तोड़ी नैं चेलयां जो दिंदा गैया कि सैह लोकां जो परीन, कन्ने सैह दो मछियां बी तिन्हां सारेयां जो बंडी दित्तियां |	
MRK	6	42	सारे खाई नैं रज्जी गै,      
MRK	6	43	कन्ने तिन्हां टुकड़ेयां दे बारा टोकरु भरी नैं चुक्के, कन्ने कुच्छ मछियां दे बी |	
MRK	6	44	जिन्हां रोटियां खादियां, सैह पंज हजार मरद थे |	   
MRK	6	45	यीशुयें ताह्लू ई अपणे चेलयां जो किस्तिया च बैठाई नै बैतसैदा शैहरे जो घल्ली दित्ता, जेह्ड़ा गलील झीला दे पारले पास्से था, कन्ने लोकां जो बी घल्लणा लग्गा |	
MRK	6	46	लोकां जो कन्ने चेलयां जो घल्ली करी सैह प्रार्थना करणे तांई प्हाड़िया पर चली गैया |   
MRK	6	47	जाह्लू संज होई. तां किस्ती झीला दे बिच थी, कन्ने सैह किल्ला ई जमीना पर था |  
MRK	6	48	जाह्लू तिन्हीं दिख्या कि सैह बड़े भरी घबराई गैयो हन्न, क्जोकि हौआ तिन्हां दे बरखलाफ थी, तां आधिया राती दे बाद सैह झीला पर चलदे होये तिन्हां अल्ल आया: कन्ने तिन्हां ते गां निकळी जाणा चाहंदा था |	
MRK	6	49	अपर तिन्हां तिसियो झीला पर चलदे दिखी नैं समझया कि भूत ऐ, कन्ने डडी पै;  
MRK	6	50	क्जोकि सारे तिसियो दिखी नैं डरी गैयो थे | अपर तिन्हीं ताह्लू तिन्हां नैं गल्लां कित्तियां कन्ने ग्लाया, हौंसला रक्खा मैं ऐ; डरा मत |”	
MRK	6	51	ताह्लू सैह तिन्हां अल्ल किस्तिया पर आया, कन्ने हौआ रुकी गैई कन्ने चेले बड़े हैराण होई गै |	
MRK	6	52	सैह तिन्हां रोटियां दे बारे च नी समझे थे, क्जोकि तिन्हां दे मन कठोर होई गैयो थे | 
MRK	6	53	सैह पार उतरी नैं गन्नेसरत च पुज्जे, कन्ने किस्ती कंडे खरेड़ी |	
MRK	6	54	जाह्लू सैह किस्तिया ते उतरे तां लोकां ताह्लू तिसियो पणछैणी नैं,	
MRK	6	55	अक्खे बक्खे दे सारे देसे च दौड़े, कन्ने बमारां जो मंजोलूयां पर पाई नैं जित्थू जित्थू खबर सुणी कि सैह ऐ, तित्थू तित्थू लैई नैं गै |	
MRK	6	56	कन्ने जित्थू कुत्थी सैह ग्रां, शैहरां, या बस्तियां च जांदा था, लोक बमारां जो बजारां च रक्खी नैं तिस नैं विणती करदे थे कि सैह तिन्हां जो अपणे कपड़े दे पल्लू ई जो छूणां दें : कन्ने जितणे तिसियो छूंदे थे, सारे ठीक होई जांदे थे |	
MRK	7	1	ताह्लू फरीसी कन्ने कुच्छ शास्त्री जेह्ड़े यरूशलेम ते आयेयो थे, तिस अल्ल कट्ठरोई गै |    
MRK	7	2	कन्ने तिन्हां तिसदेयां कुच्छ चेलेयां जो गन्दे मतलब बिना धोतेयो हत्थां नैं रोटी खांदे दिख्या |	
MRK	7	3	क्जोकि फरीसी कन्ने सारे यहूदी, पुरखां देयां रीति रुआजा पर चलदे हन्न, कन्ने जाह्लू तिकर खरी कित्ते हत्थां नी धोई लेंदे ताह्लू तिकर नी खादें;	
MRK	7	4	कन्ने बजारे ते आई नैं, जाह्लू तिकर न्हौई नी लेंदे, ताह्लू तिकर खाणां नी खादें; कन्नै मतियां होर गल्लां हन्न, जेह्ड़ियां तिन्हां अल्ल मनणे तांई हन्न, जिआं  कटोरेयां, कन्ने लोटयां, कन्ने तांबे दे भाडेयां जो धोणां कन्ने मांजणा |		
MRK	7	5	इसतांई तिन्हां फरीसियां कन्ने शास्त्रियां तिसते पूछ्या, “तेरे चेले पुरखां दे रीति रुआजां पर कैनी  चलदे, कन्ने बिना हत्थां धोत्तेयां रोटी खादे हन्न | 	 
MRK	7	6	तिन्हीं तिन्हां जो ग्लाया, “यशायाह तुहां डोगियां दे बारे च बड़ी ठीक भविष्यवाणी कित्तियो; जिआं  लिख्या बी ऐ; ‘एह लोक मुँमें नैं तां मेरा आदर करदे हन्न, अपर इन्हां दा मन मिन्जो ते दूर रैह्दां ऐ  |	
MRK	7	7	एह बेकार च मेरी भक्ति करदे हन्न, क्जोकि माणुआं दे हुक्मां जो शिक्षा बणांई नैं सखादें हन्न |    
MRK	7	8	क्जोकि तुहां परमात्में दे हुक्मां जो छडडी नैं माणुआं देयां रीति रुआजां जो मनदे हन्न |  
MRK	7	9	तिन्हीं तिन्हां जो ग्लाया, “तुहां अपणे रीति रुआजां जो मनणे तांई परमात्में दे हुक्मां जो किआं सफाइया नैं टाली दिंदे हन्न |	
MRK	7	10	क्जोकि मूसें ग्लाया ऐ, ‘अपणे बुड़े कन्ने माऊ दा आदर कर,’ कन्ने जेह्ड़ा कोई बुड़े कन्ने माऊ जो बुरा ग्लाये, सैह जरूर जान्नी ते मारी दित्ता जाये |’	
MRK	7	11	अपर तुहां ग्लांदे हन्न जे कोई अपणे माऊ – बुड़े जो ग्लाये, जेह्ड़ा कुच्छ तिज्जो मिन्जो ते फायदा होई सकदा था, सैह तां मैं परमात्में जो भेंट चढ़ाई दित्या ऐ |	
MRK	7	12	तां तुहां तिस जो तिसदे बुड़े कन्ने तिसदिया माऊ दी कुच्छ सेवा करणा नी दिंदे |	  
MRK	7	13	इआं करी नैं तुहां अपणे रीति रुआजां ते, जिन्हां जो तुहां बणाया ऐ, परमात्में दे वचने जो टाल्ली दिंदे हन्न; कन्ने देय देय तुहां होर मत्ते कम्म करदे हन्न |”		
MRK	7	14	ताह्लू तिन्हीं लोकां जो अपणे अल्ल सददी नैं तिन्हां जो ग्लाया, “तुहां सारे मेरी सुणा, कन्ने समझा | 	   
MRK	7	15	ऐदेयी कोई चीज्ज नी ऐ जेह्ड़ी बाहरे ते आई नैं भरीष्ठ करें; अपर जेह्ड़ियां माणुये दे अंदर ते निकळदियां हन्न, सैह ई तिसियो भरीष्ठ करदियां हन्न |	
MRK	7	16	[ जे कुसी दे कन्न हो न तां सुणी लैन | ]  
MRK	7	17	जाह्लू सैह भीड़ा ते निकळी नैं घरेयो गैया, तां तिसदेयां चेलयां इस उदारणे दे बारे च तिसते पूछ्या |	
MRK	7	18	तिन्हीं तिन्हां जो ग्लाया, “क्या तुहां बी नासमझ हन्न? क्या तुहां नी जाणदे कि जेह्ड़ी चीज्ज बाहर ते माणुये दे अंदर जांदी ऐ, सैह तिसियो भरीष्ठ करी सकदी?	
MRK	7	19	क्जोकि सैह तिस दे मने च नी, अपर पेटे च जांदी ऐ कन्ने संडास च निकळी जांदी ऐ? एह ग्लाई नैं तिन्हीं सारियां खाणे दियां चीज्जां जो शुद्ध ठेहराई दित्ता | 	
MRK	7	20	भिरी तिन्हीं एह बी ग्लाया, “जेह्ड़ा बुरा माणुआं दे अंदरे ते निकलदा ऐ, सैही माणु जो बुरा करदा ऐ | 	
MRK	7	21	क्जोकि अंदरे ते, माणु दे मने ते बुरे बुरे वचार, व्यभिचार, चोरी हत्या, परस्त्रीगमन,  
MRK	7	22	लोभ, दुष्टता, छल, लुचपन, कुदृष्टि, निंदा, कमंड, कन्ने मुर्खता निकळदी ऐ | 	    
MRK	7	23	एह सारियां बुरियां गल्लां अंदरे ते ई निकलदियां हन्न कन्ने माणु जो भरीष्ठ करदियां हन्न |”	
MRK	7	24	भिरी सैह औत्थू ते उठी नैं ‘सूर’ कन्ने ‘सैदा’ दे देशां च आया; कन्ने इक्की घरे च गैय कन्ने चांदा था कि कुसी जो पता नी लग्गे; अपर भिरी बी लोकां जो तिसदे बारे च पता लग्गी जांदा था | |	
MRK	7	25	कन्ने ताह्लू ई इक्क जणांस जिसा दिया लोक्किया कुड़िया च बुरी आत्मां थी, तिसदे बारे च सुणी नैं आई कन्ने तिसदेयां पैरां पैई गैई |  
MRK	7	26	एह जणांस यूनानी कन्ने सुरुफिनीकी जाति दी थी | तिन्नै तिस नैं विणती कित्ती कि मेरिया कुड़िया ते बुरिया आत्मां जो कड्डी दै |	
MRK	7	27	तिन्हीं तिसायो ग्लाया, “पैहले बच्चेयां जो रजणा दै, क्जोकि बच्चेयां दी रोटी लैई नैं कुत्तेयां दे गां  पाणां ठीक नी ऐ | 	   
MRK	7	28	तिन्नै तिस जो जबान दित्ता, “एह सच ऐ प्रभु; तमी कुत्ते बी तां मेज्जे थलै पैयो बच्चेयां दी रोटियां दे टुकड़ेयां जो खाई लेंदे हन्न |	
MRK	7	29	तिन्हीं तिसायो ग्लाया, “इसा गल्ला दिया बजाह ते तू अपणे घरे जो चली जा; तेरिया कुड़िया ते बुरी आत्मां निकळी गैइयो ऐ |” 	
MRK	7	30	तिन्नै अपणे घरे आई नैं दिख्या कि कुड़ी मंजोलूये पर पैइयो ऐ, कन्ने बुरी आत्मां निकळियो ऐ |”  
MRK	7	31	भिरी सैह सूर कन्ने सैदा दे देशां ते निकळी नैं दिकापुलिस देशे च होई नैं गलीले दिया झीला पर आई पुज्जा |	
MRK	7	32	तां लोकां इक्की टौण जो जेह्ड़ा रुकी रुकी नैं ग्लांदा था, तिस अल्ल लैयाई नैं तिस नैं विणती कित्ती कि अपणां हत्थ तिस पर रख न |		
MRK	7	33	ताह्लू सैह तिस जो भीड़ा ते लग्ग लैई गैया, कन्ने अपणियां उंगलियां तिसदेयां कन्नां च पाइयां, कन्ने थूकी नैं तिसदिया जीभा जो छुत्ता; 	
MRK	7	34	कन्ने सुअर्गे बक्खी दिखी नैं बड़ा डुगा शाह भरेया, कन्ने तिसयो ग्लाया, “इप्पतह |” मतलब खुली जा” |   
MRK	7	35	तिसदे कन्न खुली गै कन्ने तिसदिया जीभा दी गठ बी खुली गैई, कन्ने सैह साफ़ साफ़ ग्लाणा लग्गी पैया |   
MRK	7	36	ताह्लू तिन्हीं तिन्हां जो हुक्म दैई नैं समझाया कि कुसी नैं मत ग्लांदे; अपर जितणां तिन्हीं तिन्हां जो समझाया उतणा ई सैह होर प्रचार करणा लग्गे |	
MRK	7	37	सैह बड़े ई हैराण होई नैं ग्लाणा लग्गे, “तिन्हीं जे किच्छ कित्या सैह सारा बधिया कित्या ऐ; दिखा; सैह टौणेयां जो सुणने दी, कन्ने गूंगयां जो ग्लाणे दी ताकत दिंदा ऐ |”	
MRK	8	1	तिन्हां दिना जाह्लू भिरी बडी भीड़ कट्ठरोई, कन्ने तिन्हां अल्ल खाणे जो कुच्छ नी था, तां यीशुयें  अपणेयां चेलयां जो अप्पु अल्ल सददी नैं ग्लाया,   
MRK	8	2	“मिन्जो इसा भीड़ा पर तरस ओआ दा ऐ, क्जोकि एह त्रीं दिना ते मिन्जो सौगी हन्न, कन्ने इन्हां अल्ल कुच्छ बी खाणे जो नी ऐ | 	 
MRK	8	3	जे मैं इन्हां जो भूखे पेट घरे जो घल्ली देयां, तां इन्हां ते घरे नी पुज्जी होणां; क्जोकि कुच्छ लोक बड़ी दूरे ते आयेयो हन्न |”   
MRK	8	4	तिसदे चेलयां तिस जो जबाब दित्ता, ऐत्थू बणे च इतणियां रोटियां दा इंतजाम कुत्थू ते होई सकदा ऐ,  कि एह रज्जी नैं खान?”	
MRK	8	5	तिन्हीं तिन्हां ते पूछ्या, “तुआड़े अल्ल कितणियां रोटियां हन्न?” तिन्हां ग्लाया, “सत |”  
MRK	8	6	ताह्लू यीशुयें लोकां जो हुक्म दित्ता कि सारे भुइआं बैई जा, कन्ने सैह सत रोटियां लैइआं कन्ने   धन्यावाद करी नैं तोड़ियां, कन्ने अपणे चेलयां जो दिंदा गैया कि सैह लोकां जो बंड दे जा |		
MRK	8	7	तिन्हां अल्ल थोड़ियां दियां लोक्कियां लोक्कियां मछियां बी थियां; तिन्हीं धन्यावाद करी नैं ग्लाया इन्हां जो बी बंड दे जा  |   
MRK	8	8	सैह खाई नैं रज्जी गै कन्ने चेलयां बचेयो टुकड़ेयां दे सत टोकरु भरी नैं चुके |   
MRK	8	9	कन्ने लोक चार हजार तिकर थे; ताह्लू तिन्हीं तिन्हां जो अपणे अपणे घरां जो घल्ली दित्ता,		
MRK	8	10	कन्ने ताह्लू ई सैह अपणे चेलयां सौगी किस्तिया पर चढ़ी नैं दलमनूता प्रदेसे जो चली गैया | 		
MRK	8	11	भिरी फरीसी आई नैं तिस नैं सुआल जबाब करणा लग्गे, कन्ने तिसियो परखणे तांई तिसते सुअर्गीय नशाण मंगया |	
MRK	8	12	तिन्हीं अपणियां आत्मां च डुगा शाह भरी नैं ग्लाया, इस जमान्ने दे लोक क्जो नशाण तोपादे हन्न? मैं तुहां नैं सच ग्लांदा कि इस जमान्ने दे लोकां जो कोई नशाण तोपादे नी दित्ता जांगा |	
MRK	8	13	कन्ने यीशुयें तिन्हां जो छड्डी नैं भिरी किस्तिया पर चढ़ी नैं झीला पार चली गैया |      
MRK	8	14	चेले रोटी लैणा भूली गैयो थे, कन्ने किस्तिया च तिन्हां अल्ल इक्क ई रोटी थी | 	
MRK	8	15	तिन्हीं तिन्हां जो हुक्म दैई नैं समझाया, “दिखा, फरीसियां दे खमीरे ते कन्ने हेरोदेसे दे खमीरे ते चुकन्ने रैह्या |”		
MRK	8	16	सैह अप्पु च वचार करी नैं ग्लांणा लग्गे,”म्हारे अल्ल रोटी नी ऐ |”  
MRK	8	17	एह जाणी नैं यीशुयें तिन्हां जो ग्लाया, “तुहां क्जो अप्पु च एह वचार करा दे हन्न कि म्हारे अल्ल रोटी नी ऐ? क्या अल्ली तिकर नी जाणदे कन्ने नी समझदे? क्या तुहां दा मन कठोर होई गैया ऐ?”	
MRK	8	18	क्या तुहां अंखी होंदेया बी कन्ने कन्नां होंदेया बी नी सुणदे कन्ने तुहां जो याद नी ऐ |	
MRK	8	19	कि जाह्लू मैं पंजा हजारां तांई पंज रोटियां तोड़ियां थियां तां तुहां टुकड़ेयां दे कितणे टोकरु भरी नैं चुकेयो?” तिन्हां तिसियो ग्लाया, “बाराह टोकरु |”	
